Date (Daily +00:00: 01/01/2011 - 12/31/2011),Series,Value
2011-07-18,MSNBC,0
2011-07-19,MSNBC,0
2011-07-20,MSNBC,0
2011-07-21,MSNBC,0
2011-07-22,MSNBC,0
2011-07-23,MSNBC,0
2011-07-24,MSNBC,0
2011-07-25,MSNBC,0
2011-07-26,MSNBC,0
2011-07-27,MSNBC,0
2011-07-28,MSNBC,0
2011-07-29,MSNBC,0
2011-07-30,MSNBC,0
2011-07-31,MSNBC,0
2011-08-01,MSNBC,0
2011-08-02,MSNBC,0
2011-08-03,MSNBC,0
2011-08-04,MSNBC,0
2011-08-05,MSNBC,0
2011-08-06,MSNBC,0
2011-08-07,MSNBC,0
2011-08-08,MSNBC,0
2011-08-09,MSNBC,0
2011-08-10,MSNBC,0
2011-08-11,MSNBC,0
2011-08-12,MSNBC,0
2011-08-13,MSNBC,0
2011-08-14,MSNBC,0
2011-08-15,MSNBC,0
2011-08-16,MSNBC,0
2011-08-17,MSNBC,0
2011-08-18,MSNBC,0
2011-08-19,MSNBC,0
2011-08-20,MSNBC,0
2011-08-21,MSNBC,0
2011-08-22,MSNBC,0
2011-08-23,MSNBC,0
2011-08-24,MSNBC,0
2011-08-25,MSNBC,0
2011-08-26,MSNBC,0
2011-08-27,MSNBC,0
2011-08-28,MSNBC,0
2011-08-29,MSNBC,0
2011-08-30,MSNBC,0
2011-08-31,MSNBC,0
2011-09-01,MSNBC,0
2011-09-02,MSNBC,0
2011-09-03,MSNBC,0
2011-09-04,MSNBC,0
2011-09-05,MSNBC,0
2011-09-06,MSNBC,0
2011-09-07,MSNBC,0
2011-09-08,MSNBC,0
2011-09-09,MSNBC,0
2011-09-10,MSNBC,0
2011-09-11,MSNBC,0
2011-09-12,MSNBC,0
2011-09-13,MSNBC,0
2011-09-14,MSNBC,0
2011-09-15,MSNBC,0
2011-09-16,MSNBC,0
2011-09-17,MSNBC,0
2011-09-18,MSNBC,0
2011-09-19,MSNBC,0
2011-09-20,MSNBC,0
2011-09-21,MSNBC,0
2011-09-22,MSNBC,0
2011-09-23,MSNBC,0
2011-09-24,MSNBC,0
2011-09-25,MSNBC,0
2011-09-26,MSNBC,0
2011-09-27,MSNBC,0
2011-09-28,MSNBC,0
2011-09-29,MSNBC,0
2011-09-30,MSNBC,0
2011-10-01,MSNBC,0
2011-10-02,MSNBC,0
2011-10-03,MSNBC,0
2011-10-04,MSNBC,0
2011-10-05,MSNBC,0
2011-10-06,MSNBC,0
2011-10-07,MSNBC,0
2011-10-08,MSNBC,0
2011-10-09,MSNBC,0
2011-10-10,MSNBC,0
2011-10-11,MSNBC,0
2011-10-12,MSNBC,0
2011-10-13,MSNBC,0
2011-10-14,MSNBC,0
2011-10-15,MSNBC,0
2011-10-16,MSNBC,0
2011-10-17,MSNBC,0
2011-10-18,MSNBC,0
2011-10-19,MSNBC,0
2011-10-20,MSNBC,0
2011-10-21,MSNBC,0
2011-10-22,MSNBC,0
2011-10-23,MSNBC,0
2011-10-24,MSNBC,0
2011-10-25,MSNBC,0
2011-10-26,MSNBC,0
2011-10-27,MSNBC,0
2011-10-28,MSNBC,0
2011-10-29,MSNBC,0
2011-10-30,MSNBC,0
2011-10-31,MSNBC,0
2011-11-01,MSNBC,0
2011-11-02,MSNBC,0
2011-11-03,MSNBC,0
2011-11-04,MSNBC,0
2011-11-05,MSNBC,0
2011-11-06,MSNBC,0
2011-11-07,MSNBC,0
2011-11-08,MSNBC,0
2011-11-09,MSNBC,0
2011-11-10,MSNBC,0
2011-11-11,MSNBC,0
2011-11-12,MSNBC,0
2011-11-13,MSNBC,0
2011-11-14,MSNBC,0
2011-11-15,MSNBC,0
2011-11-16,MSNBC,0
2011-11-17,MSNBC,0
2011-11-18,MSNBC,0
2011-11-19,MSNBC,0
2011-11-20,MSNBC,0
2011-11-21,MSNBC,0
2011-11-22,MSNBC,0
2011-11-23,MSNBC,0
2011-11-24,MSNBC,0
2011-11-25,MSNBC,0
2011-11-26,MSNBC,0
2011-11-27,MSNBC,0
2011-11-28,MSNBC,0
2011-11-29,MSNBC,0
2011-11-30,MSNBC,0
2011-12-01,MSNBC,0
2011-12-02,MSNBC,0
2011-12-03,MSNBC,0
2011-12-04,MSNBC,0
2011-12-05,MSNBC,0
2011-12-06,MSNBC,0
2011-12-07,MSNBC,0
2011-12-08,MSNBC,0
2011-12-09,MSNBC,0
2011-12-10,MSNBC,0.0536
2011-12-11,MSNBC,0
2011-12-12,MSNBC,0
2011-12-13,MSNBC,0
2011-12-14,MSNBC,0
2011-12-15,MSNBC,0
2011-12-16,MSNBC,0
2011-12-17,MSNBC,0
2011-12-18,MSNBC,0
2011-12-19,MSNBC,0
2011-12-20,MSNBC,0
2011-12-21,MSNBC,0
2011-12-22,MSNBC,0
2011-12-23,MSNBC,0
2011-12-24,MSNBC,0
2011-12-25,MSNBC,0
2011-12-26,MSNBC,0
2011-12-27,MSNBC,0
2011-12-28,MSNBC,0
2011-12-29,MSNBC,0
2011-12-30,MSNBC,0
2011-12-31,MSNBC,0
